"sku","name","rial","toman","stock","status"
"sku","name","rial","toman","stock","status"
"40582633","روتختی خاکستری تیره-آبی ایکیا INDIRA سایز 150x250 سانتی‌متر",80,120000000,0,"success"
"20582634","روتختی خاکستری تیره-آبی ایکیا INDIRA سایز 230x250 سانتی‌متر",130,195000000,12,"success"
"90506854",-1,"روتختی آبی روشن ایکیا INDIRA سایز 230x250 سانتی‌متر","",""
"00582625",-1,"روتختی سبز-خاکستری ایکیا INDIRA سایز 230x250 سانتی‌متر","",""
"20580847",-1,"ترولی سه طبقه زرد ایکیا NISSAFORS سایز 50.5x30x83 سانتی‌متر","",""
"40585801","ترولی سه طبقه بژ ایکیا NISSAFORS سایز 50.5x30x83 سانتی‌متر",80,132000000,0,"success"
"79502230",-1,"ست 4 تایی حوله دست خاکستری ایکیا VAGSJON","",""
"09505958",-1,"ست 4 تایی حوله دست/استخری خاکستری ایکیا VAGSJON","",""
"20350988",-1,"حوله حمام سفید ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"50494612",-1,"حوله حمام بژ روشن ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"20549507",-1,"حوله حمام زرد طلایی ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"50353612",-1,"حوله حمام خاکستری تیره ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"80571086",-1,"حوله حمام صورتی ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"60571129",-1,"حوله حمام سبز ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"20576256",-1,"حوله حمام آبی ایکیا VAGSJON سایز 100x150 سانتی‌متر","",""
"80350985",-1,"حوله استخری سفید ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"10494609",-1,"حوله استخری بژ روشن ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"90549504",-1,"حوله استخری زرد طلایی ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"30353608",-1,"حوله استخری خاکستری تیره ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"50571083",-1,"حوله استخری صورتی ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"20571126",-1,"حوله استخری سبز ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"70576254",-1,"حوله استخری آبی ایکیا VAGSJON سایز 70x140 سانتی‌متر","",""
"70581057","روتختی پنبه طبیعی رنگ نشده ایکیا INDIRA سایز 230x250 سانتی‌متر",130,195000000,79,"success"
"00582630",-1,"روتختی زرد-بژ ایکیا INDIRA سایز 230x250 سانتی‌متر","",""
"90573004",-1,"کوسن صندلی خاکستری ایکیا VATTENMOTT سایز 40x38x5 سانتی‌متر","",""
"10579670",-1,"حوله دست و صورت سفید ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"60579700",-1,"حوله دست و صورت فیروزه ای ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"00579736",-1,"حوله دست و صورت سبز کمرنگ ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"10579726",-1,"حوله دست و صورت صورتی کمرنگ ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"20579716",-1,"حوله دست و صورت آبی ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"00579680",-1,"حوله دست و صورت مشکی ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"50579381","کفگیر آبکش ایکیا IDEALISK استیل ضد زنگ",20,30000000,0,"success"
"90579690",-1,"حوله دست و صورت بژ ایکیا GULVIAL سایز 30x30 سانتی‌متر","",""
"90579666",-1,"حوله دستی سفید ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"10579868","حوله استخری سفید ایکیا LUDDVIAL سایز 55x120 سانتی‌متر",10,15000000,534,"success"
"70579870","حوله دستی سفید ایکیا LUDDVIAL سایز 40x60 سانتی‌متر",0,0,46,"success"
"30579872","ست 4 تایی حوله دست و صورت سفید ایکیا LUDDVIAL سایز 25x25 سانتی‌متر",10,15000000,4,"success"
"30579377","اسکوپ بستنی اهرم دار ایکیا IDEALISK استیل ضد زنگ",20,30000000,0,"success"
"90573320","انبر آشپزخانه ایکیا IDEALISK استیل ضد زنگ",20,30000000,0,"success"
"70579375",-1,"انبر آشپزی و سرو ایکیا IDEALISK استیل ضد زنگ","",""
"30581243",-1,"ست 4 تایی لیوان صورتی-طوسی ایکیا BROKROCKA حجم ۳۱۰ میلی‌لیتر","",""
"80571473",-1,"چای/قهوه ساز ایکیا UPPHETTA طوسی تیره-فیروزه ای، حجم 1 لیتر","",""
"00581800","سبد میوه و سبزیجات 2 طبقه بامبو ایکیا KANELMOTT",150,225000000,0,"success"
"60574298","آبچکان ظروف ایکیا STAMLING سبز-طوسی روشن، ۴۸ سانتی‌متر",10,15000000,0,"success"
"70565948","آبچکان ظروف ایکیا STAMLING سفید استخوانی، ۴۸ سانتی‌متر",10,15000000,0,"success"
"70568862",-1,"جعبه دستمال‌ کاغذی 100تایی طرح‌دار قهوه‌ای روشن/سبز ایکیا NABBFISK سایز 16x32 سانتی‌متر","",""
"90571123",-1,"قالب پای ایکیا NABBFISK سفید/سبز تیره، قطر ۲۴ سانتی‌متر","",""
"90569747",-1,"هولدر دستمال‌ کاغذی طرح‌دار سبز ایکیا NABBFISK سایز 15x22 سانتی‌متر","",""
"60571011",-1,"کلمن شفاف ایکیا NABBFISK زرد روشن ۴ لیتری","",""
"70570983",-1,"بسته 65 تایی قالب کاغذی کاپ کیک صورتی ایکیا NABBFISK","",""
"00571556",-1,"دیس سرو طرح‌دار سبز ایکیا NABBFISK سایز 32x18 سانتی‌متر","",""
"20568869",-1,"پک 30 تایی دستمال‌ کاغذی طرح‌دار سیاه/سفید ایکیا NABBFISK سایز 38x38 سانتی‌متر","",""
"80568866",-1,"پک 30 تایی دستمال‌ کاغذی طرح‌دار زرد/سبز ایکیا NABBFISK سایز 24x24 سانتی‌متر","",""
"70571119",-1,"ست 4 تایی اسپورک ایکیا NABBFISK استیل ضد زنگ، ۱۷ سانتی‌متر","",""
"10571122",-1,"ست 4 تایی دستمال‌ سفره ایکیا NABBFISK صورتی روشن/سفید، سایز 30x30 سانتی‌متر","",""
"50574227",-1,"ست 2 عددی تخته سرو/برش ایکیا NABBFISK چوب راش","",""
"90571081",-1,"رومیزی مستطیلی سبز تیره/استخوانی ایکیا NABBFISK طرح‌دار، سایز 145x240 سانتی‌متر","",""
"50571078",-1,"رومیزی دایره ای زرد/سبز/سفید ایکیا NABBFISK طرح‌دار، قطر ۱۵۰ سانتی‌متر","",""
"20571070",-1,"کیف خنک‌ نگهدارنده ایکیا NABBFISK طرح‌دار زرد/سفید، سایز 26x19x19 سانتی‌متر","",""
"60571073",-1,"کیف خنک‌ نگهدارنده ایکیا NABBFISK طرح‌دار/سبز، سایز 36x26x22 سانتی‌متر","",""
"20574016","لیوان آبی روشن ایکیا POKAL حجم ۳۵۰ میلی‌لیتر",10,16000000,71,"success"
"60574019",-1,"لیوان بنفش روشن ایکیا POKAL حجم ۳۵۰ میلی‌لیتر","",""
"20579066","سینی دسته دار بامبو ایکیا GRONFISK سفید، سایز 46x30 سانتی‌متر",50,80000000,39,"success"
"50561828","ست 2 عددی ماگ ایکیا PIGGAL سبز/سفید",20,30000000,35,"success"
"00567984","قوطی چای/قهوه بامبو ایکیا RODMULLE به همراه قاشق",20,30000000,40,"success"
"70565854","دستکش ظرفشویی زرد روشن/سفید استخوانی ایکیا RINNIG سایز S",10,15000000,1685,"success"
"10565852","دستکش ظرفشویی زرد روشن/سفید استخوانی ایکیا RINNIG سایز M",10,15000000,1038,"success"
"20565856","برس ظرفشویی ایکیا RINNIG زرد روشن/سفید استخوانی",0,0,0,"success"
"20576652",-1,"پارچ طرح‌دار ایکیا VARDAGEN سبز-خاکستری تیره، ۲ لیتری","",""
"50556431",-1,"صندلی گردان ایکیا STIGBYGEL با دسته، بژ/سفید","",""
"30556314",-1,"قالب مافین نچسب ایکیا MANTAGG خاکستری تیره، سایز 38x27 سانتی‌متر","",""
"50556308",-1,"قالب پای نچسب ایکیا MANTAGG خاکستری تیره، قطر 30 سانتی‌متر","",""
"20556296",-1,"قالب نچسب ایکیا MANTAGG خاکستری تیره، 40x29 سانتی‌متر","",""
"39563169",-1,"صندلی راحتی و زیرپایی حصیری ایکیا FRYKSAS به همراه 2 عدد کوسن طبیعی ریسان","",""
"40582685",-1,"پتو/شال مبل چهارخانه ایکیا SKUGGBRAKEN چند رنگ، 120x160 سانتی‌متر","",""
"89563162",-1,"زیرپایی حصیری به همراه کوسن ریسان/طبیعی ایکیا FRYKSAS","",""
"29563155",-1,"صندلی راحتی به همراه کوسن ریسان/طبیعی ایکیا FRYKSAS","",""
"40339867","قفل ایمنی کشو چندگانه 2 عددی ایکیا UNDVIKA سفید",20,30000000,221,"success"
"00487906",-1,"ست 2 تایی قفل پنجره ایکیا UNDVIKA سفید","",""
"90574094",-1,"زیرپایی حصیری ایکیا FRYKSAS","",""
"40574176",-1,"کوسن صندلی ایکیا FRYKSAS طبیعی ریسان، 52x47 سانتی‌متر","",""
"80540033",-1,"صندلی راحتی حصیری ایکیا FRYKSAS","",""
"60574104",-1,"میز تحریر حصیری ایکیا FRYKSAS سایز 110x54 سانتی‌متر","",""
"10549348",-1,"شلف دیواری ایکیا FRYKSAS حصیری، 60x20 سانتی‌متر","",""
"00546897","میز تاشو ایکیا GUNDE مشکی، 67x67 سانتی متر",140,231000000,14,"success"
"90570406",-1,"صندلی بدون پشتی تاشو ایکیا GUNDE سفید","",""
"40570404","صندلی بدون پشتی تاشو ایکیا GUNDE مشکی",40,66000000,3,"success"
"79555742",-1,"چراغ رومیزی با لامپ ایکیا ACKJA / MOLNART شیشه طرح‌دار","",""
"09555590",-1,"چراغ رومیزی با لامپ ایکیا ACKJA / MOLNART شیشه خاکستری","",""
"70572369","حوله تن‌پوش نوزاد ایکیا GRONFINK کلاه‌دار/زرد، 80x80 سانتی‌متر",30,45000000,0,"success"
"70575122","زیر بشقابی کودک ایکیا GRONFINK قرمز/سبز، 30x40 سانتی‌متر",10,15000000,150,"success"
"60572379","کاور لحاف و روبالشی کودک ایکیا GRONFINK راه راه/رنگی، 110x125/35x55 سانتی‌متر",50,75000000,0,"success"
"60572398",-1,"زیرانداز تعویض پوشک نوزاد ایکیا GRONFINK تاشو/سبز، 70x35 سانتی‌متر","",""
"60572416",-1,"پتو کودک ایکیا GRONFINK سبز/طرح درخت، 80x100 سانتی‌متر","",""
"60584711","ست 2 عددی پیش‌بند کودک ایکیا GRONFINK سبز و طرح‌دار",20,30000000,56,"success"
"30572413","زیر بشقابی کودک ایکیا GRONFINK چند رنگ، 30x40 سانتی‌متر",10,15000000,303,"success"
"20572381","ملحفه کشدار نوزاد ایکیا GRONFINK سفید/طرح‌ درخت، 60x120 سانتی‌متر",30,45000000,43,"success"
"10572409","ست 2 عددی پیش‌بند کودک ایکیا GRONFINK سبز/زرد",10,15000000,90,"success"
"00572377","کاور لحاف و روبالشی کودک ایکیا GRONFINK چند رنگ، 110x125/35x55 سانتی‌متر",30,45000000,37,"success"
"80572364","ست روتختی ۳ تکه کودک ایکیا GRONFINK سبز/فیروزه‌ای",80,120000000,18,"success"
"00540188",-1,"چشم‌ بند خواب ایکیا STJARNANEMON سبز-خاکستری","",""
"70579295",-1,"کاور لحاف و روبالشی ایکیا SYRABLADMAL چند رنگ/چهارخانه، 150x200/50x80 سانتی‌متر","",""
"60579286",-1,"کاور لحاف و 2 عدد روبالشی ایکیا SYRABLADMAL چند رنگ/چهارخانه، 240x220/50x80 سانتی‌متر","",""
"40579310",-1,"کاور لحاف و 2 عدد روبالشی ایکیا MURREVA چند رنگ/ گل‌دار، 240x220/50x80 سانتی‌متر","",""
"30579320",-1,"کاور لحاف و روبالشی ایکیا MURREVA چند رنگ/ گل‌دار، 150x200/50x80 سانتی‌متر","",""
"80582805",-1,"کاور کوسن ایکیا MURREVA چند رنگ، 50x50 سانتی متر","",""
"90576031",-1,"حوله دست راه راه مشکی/بژ روشن ایکیا SLANHOSTMAL سایز 40x70 سانتی‌متر","",""
"80576041",-1,"حوله دست راه راه آبی روشن/آبی پررنگ ایکیا SLANHOSTMAL سایز 40x70 سانتی‌متر","",""
"30577222",-1,"حوله دست راه راه نارنجی/صورتی ایکیا SLANHOSTMAL سایز 40x70 سانتی‌متر","",""
"30577217",-1,"حوله استخری راه راه نارنجی/صورتی ایکیا SLANHOSTMAL سایز 70x140 سانتی‌متر","",""
"60576037",-1,"حوله استخری راه راه آبی روشن/آبی پررنگ ایکیا SLANHOSTMAL سایز 70x140 سانتی‌متر","",""
"70576027",-1,"حوله استخری راه راه مشکی/بژ روشن ایکیا SLANHOSTMAL سایز 70x140 سانتی‌متر","",""
"30576029",-1,"حوله حمام راه راه مشکی/بژ روشن ایکیا SLANHOSTMAL سایز 100x150 سانتی‌متر","",""
"20576039",-1,"حوله حمام راه راه آبی روشن/آبی پررنگ ایکیا SLANHOSTMAL سایز 100x150 سانتی‌متر","",""
"90577219",-1,"حوله حمام راه راه نارنجی/صورتی ایکیا SLANHOSTMAL سایز 100x150 سانتی‌متر","",""
"80575268",-1,"روکش لحاف و روبالشی ایکیا SLANHOSTMAL راه راه مشکی/سفید، 150x200/50x80","",""
"40579008","روکش لحاف و روبالشی ایکیا SLANHOSTMAL راه راه آبی/سفید، 150x200/50x80",120,180000000,4,"success"
"00575291",-1,"روکش لحاف و روبالشی ایکیا SLANHOSTMAL راه راه نارنجی/صورتی، 150x200/50x80","",""
"40579697",-1,"حوله دستی فیروزه ای ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"90575282",-1,"روکش لحاف و 2 عدد روبالشی ایکیا SLANHOSTMAL راه راه نارنجی/صورتی، 240x220/50x80","",""
"70575259",-1,"روکش لحاف و 2 عدد روبالشی ایکیا SLANHOSTMAL راه راه مشکی/سفید، 240x220/50x80","",""
"80579723",-1,"حوله دستی صورتی کمرنگ ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"70579733",-1,"حوله دستی سبز کمرنگ ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"90579713",-1,"حوله دستی آبی ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"60579677",-1,"حوله دستی مشکی ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"50579687",-1,"حوله دستی بژ ایکیا GULVIAL سایز 40x70 سانتی‌متر","",""
"60579663",-1,"حوله حمام سفید ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"10579694",-1,"حوله حمام فیروزه ای ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"40579720",-1,"حوله حمام صورتی کمرنگ ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"30579730",-1,"حوله حمام سبز کمرنگ ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"70579709",-1,"حوله حمام آبی ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"30579674",-1,"حوله حمام مشکی ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"20579684",-1,"حوله حمام بژ ایکیا GULVIAL سایز 100x150 سانتی‌متر","",""
"60579682",-1,"حوله استخری بژ ایکیا GULVIAL سایز 70x140 سانتی‌متر","",""
"70579672",-1,"حوله استخری مشکی ایکیا GULVIAL سایز 70x140 سانتی‌متر","",""
